"KmeansGroup" "FoldChangeQ95" "SmExp1" "SmExp2" "SmExp3" "SmExp4" "SmExp5" "SmExp6" "SmExp7" "SmExp8" "SmExp9" "SmExp10" "SmExp11" "SmExp12" "SmExp13" "SmExp14" "SmExp15" "SmExp16" "SmExp17" "SmExp18" "SmExp19" "SmExp20" "SmExp21" "SmExp22" "SmExp23" "SmExp24" "SmExp25" "SmExp26" "SmExp27" "SmExp28" "SmExp29" "SmExp30" "SmExp31" "SmExp32" "SmExp33" "SmExp34" "SmExp35" "SmExp36" "SmExp37" "SmExp38" "SmExp39" "SmExp40" "SmExp41" "SmExp42" "SmExp43" "SmExp44" "SmExp45" "SmExp46" "SmExp47" "SmExp48" "SmExp49" "SmExp50"
"Gucy1a3" 6 0.944574010484609 -0.265117876982792 -0.232156948963678 -0.466680401014289 -0.415956517453872 -0.606498237573324 -0.538449913424534 -0.427959012435529 -0.445819681950141 -0.606498237573324 -0.44783039878325 -0.151128007365183 -0.327533387932208 -0.394044178810904 -0.298161754113261 -0.521214035501677 -0.406813105007345 -0.161465967716089 -0.214673977869387 -0.359063989501358 -0.191319067524858 0.0295440996824097 -0.137322809626977 -0.284412815605727 -0.606498237573324 -0.0682653199970577 -0.0292719207406899 0.0360579554461233 0.0839913561962513 0.242277034541619 0.311389767625831 0.169791196981047 0.162383033425961 0.115610314968158 0.00850294378919445 -0.0442216250319378 0.2818087197104 -0.364847198243033 0.331164363992657 -0.167539613323089 -0.606498237573324 -0.423837458904127 -0.261531672161204 -0.542677798149556 -0.395708135293593 -0.200064258044819 -0.606498237573324 6.29563009657238 0.597881762404428 1.2282313043684 1.37874207514932
"Edil3" 6 1.05184087796321 0.206079882807303 0.017477726441134 -0.326911239050921 0.419811555119745 1.13946690525495 0.177233280298591 -0.175388259528377 -0.0830037788966011 -0.395175537899274 0.10921597448644 -0.0540846171237284 0.0395752791433148 0.471510490440508 -0.526147204030064 -0.526147204030064 -0.384663618290825 -0.421296018186492 -0.344626940147943 -0.526147204030064 -0.468649280935233 -0.248775730037188 -0.203311837708706 -0.189190737969466 -0.526147204030064 -0.276323436999165 -0.371093368723129 -0.526147204030064 -0.147521322377526 -0.350931398466702 -0.379095483032165 -0.305693109569255 -0.421420523900561 -0.29417678055816 -0.449731819066996 -0.31202498254453 -0.420582781082993 -0.37954806945933 -0.526147204030064 -0.526147204030064 0.864439342833341 -0.238671538003195 -0.463421356754358 -0.209506601261567 -0.229512905606693 -0.526147204030064 -0.526147204030064 6.20314527942618 0.951384748210283 0.494444310174681 1.13403225685197
"Rgs11" 6 1.5978798887909 -0.466579878775663 -0.492127933373406 -0.575745717648967 -0.575745717648967 -0.575745717648967 -0.476003310463353 -0.575745717648967 -0.414765912372683 -0.575745717648967 -0.547558527658823 -0.575745717648967 -0.575745717648967 -0.489693368259754 -0.575745717648967 -0.575745717648967 -0.519930890958167 -0.575745717648967 -0.509822662114153 -0.575745717648967 -0.537574818025308 -0.542168468853698 -0.48517162697727 -0.547284223652864 -0.575745717648967 0.0207211754877177 0.320256851945387 0.53106792430624 0.102306461873371 0.433863713171964 0.326289749229176 0.203940719405428 -0.155092033773804 -0.0438788015504319 -0.0233005514397605 -0.135783636590553 -0.0531348039614588 -0.0119607429404311 -0.575745717648967 1.6525699729995 0.887487978596409 -0.575745717648967 -0.0808757358704972 0.376617311899845 -0.161808283705331 0.559545275732549 -0.575745717648967 5.36302085055534 1.83504518907163 -0.410947539549495 1.53103645253595
"Hecw1" 6 0.909880788740124 -0.317144251902141 -0.234196137780332 -0.24955875452443 -0.345774063295166 -0.345774063295166 -0.300265683021338 -0.252655674730929 -0.226291014714694 -0.242242624442888 -0.318267912553077 -0.277472742276704 -0.257514496909291 -0.23021816799353 -0.345774063295166 -0.345774063295166 -0.3260478177544 -0.29893006189085 -0.251259564230173 -0.345774063295166 -0.323967372532417 -0.21582781352771 -0.260015066888401 -0.205354163120989 0.0753049435491854 -0.0874057600141692 -0.31583265236018 -0.254204810293285 -0.159939386875202 -0.26809657280918 -0.250570766044495 -0.221163361511192 -0.306778223725239 -0.345774063295166 -0.310027325999158 -0.32825433536065 -0.320554759692754 -0.345774063295166 -0.345774063295166 -0.345774063295166 -0.345774063295166 -0.345774063295166 -0.29157157458487 -0.222349372670784 -0.264396250573892 -0.345774063295166 3.77635000680117 5.40610093139916 0.565340619770205 0.977721145739536 0.826964796851955
"Aplp1" 6 1.4196870232639 -0.442475717062007 -0.363630579355679 -0.499932428129188 -0.555257321694382 -0.61076597948651 -0.578074053116217 -0.545396726630509 -0.516173945494758 -0.544313982503207 -0.540078622859147 -0.28934122262851 -0.211838433871003 -0.116884482476894 -0.547188972214807 -0.585943855916924 -0.527971787791521 -0.549326319375539 -0.414382616978813 -0.481669852623468 -0.505202691415887 -0.326761587200106 -0.296531064016192 -0.32446299787653 -0.288517673313613 -0.298190653201233 -0.255800334078411 -0.305653710820973 -0.297600153383927 -0.275770358523664 -0.186096498844195 -0.255610669876163 -0.397315003873487 -0.496760140058536 -0.434632136927099 -0.459102680618259 -0.541559158956075 -0.53411540464283 -0.249488558536236 -0.223959225611259 0.173115982092933 0.200344799753165 0.821889156652194 1.22116926694352 0.756066648958387 0.822623114790277 1.77241398397446 5.46257584416665 0.628401491995822 1.84285094561432 0.752639343778125
"Nyap2" 6 0.712952918795905 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.264133032031291 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.221380085249956 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.243716726961977 -0.275375518612608 -0.259550537134674 -0.226747847172732 -0.26533220215008 -0.00774778933805378 -0.120247190207587 -0.198254586105148 -0.159044533802352 -0.235223161400483 -0.233269687940469 -0.219602539503961 -0.207833058227848 -0.26251463354217 -0.275375518612608 -0.251800351499039 -0.269224709250876 -0.275375518612608 -0.275375518612608 -0.275375518612608 -0.275375518612608 0.250889124797166 -0.0976221240171631 0.33047289650354 -0.0460384982489514 -0.11063163234766 -0.275375518612608 -0.275375518612608 6.65775147731693 0.701655458139647 0.722196295696479 1.13300920158539
"Ablim1" 6 1.45772669179634 -0.177966432592201 -0.131640877860317 1.28841955880012 0.0925879857069248 0.381817480891511 1.25234273573698 1.07143115289261 0.879016637476947 1.32416534369195 1.21216099036961 1.56700415842721 1.94110872461471 0.428777818430287 -0.233254712932551 -0.427758594802776 -0.299898905663295 -0.454773196130496 -0.374203309809366 -0.322281400809505 -0.518293436657639 -0.170543781687671 -0.234973658313808 -0.0131663256122539 -0.785145447453039 -0.39190372741645 -0.531344641527575 -0.385589306673961 -0.504429280535966 -0.606718500664853 -0.495467888306322 -0.597401450132051 -0.660759449950075 -0.662261805436633 -0.655432573960037 -0.635263552149423 -0.637620193539316 -0.785145447453039 -0.502418801275021 -0.785145447453039 -0.785145447453039 -0.785145447453039 -0.750832205503328 -0.693831991970982 -0.547978590773728 -0.785145447453039 -0.785145447453039 4.66453210889084 0.102533550815759 0.0605112414567602 0.389890544860303
"Prdm8" 6 1.0957243388699 -0.514792221286327 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.569533203732187 -0.548564377533909 -0.560573071799631 -0.569533203732187 -0.527173194297027 -0.569533203732187 -0.569533203732187 -0.443282329668649 -0.526044064399396 -0.50102629064618 -0.516164569160009 -0.541869256153036 -0.523756377452571 -0.469860343712966 -0.507520927572089 -0.219900067031899 0.00254081083384434 -0.393574183745053 -0.328536990068263 -0.441113563386239 -0.426023163760884 -0.367307130252592 -0.147985145610691 -0.39202684367794 -0.33463530730777 -0.313761348324721 -0.211840458651106 -0.243787102275934 -0.101812601045914 1.0137629138549 0.711515394243832 -0.253158272392717 0.4392156572172 0.181175948574735 0.618768268968519 0.665050889734341 0.929608561675703 2.69189430481066 5.16876396692522 1.01312027035374 0.927029429595517 1.16278368660945
"Rims1" 6 0.441512073648566 -0.445015729746448 -0.350985363380803 -0.445015729746448 -0.445015729746448 -0.445015729746448 -0.118763123294863 -0.15278366872199 -0.357942563048624 -0.360412057903481 -0.296253604855185 -0.158025956281711 -0.246569440490218 -0.301932804254436 -0.291058166685247 -0.445015729746448 -0.264596596587876 -0.445015729746448 -0.14649878798995 -0.215364934372629 -0.294251419624272 -0.229765026604318 -0.347721056933181 0.0461562889439922 -0.445015729746448 -0.445015729746448 0.132877600528927 0.025723887473129 -0.164570760493869 -0.022191450886412 -0.0434765196522442 -0.0569511906095261 -0.0855691993222122 -0.00325434535566693 0.0309438153246998 -0.0651429598619962 0.00841066574737364 0.457033050770667 0.288454615394688 -0.445015729746448 0.422541990499333 -0.445015729746448 -0.445015729746448 -0.296533372064992 -0.199479603525467 -0.445015729746448 -0.445015729746448 6.11988783274573 -0.253914865552048 2.78572658805434 0.349944915925596
"Pcdh10" 6 1.55163711532342 -0.800314692939768 -0.934292354618278 -0.750723145081912 -0.603497984318174 0.582199991926814 -0.790191349460292 -0.867185306076324 -0.511980536290432 -0.695578657061716 -0.893027440178117 -0.578644052961017 0.24214649423085 -0.118376472279645 -0.370655456913543 -0.766961330119394 -0.888196842597274 -0.947568349416069 -0.846890398198563 -0.710503807023296 -0.848675828281234 -0.963037391175981 -0.793979805731013 -0.683530937277991 0.0417633656318017 -0.47866047783727 1.06284256596301 0.709167981766515 0.0881015780698718 0.235363677972445 0.716511323259942 0.504019993126397 1.06206509532348 0.814689482668067 0.766521857141797 0.863752138766985 0.32899976507819 0.545643766621166 -0.213004002694427 0.356435122481965 -1.0237831788479 1.51372891976336 -0.330396517127639 -0.0137734711986932 -0.122046878276832 -1.0237831788479 -1.0237831788479 4.13083971266216 -0.0047991676586133 1.84905823086393 1.63235401069503
"Sox5" 6 1.54285003918783 0.259281498489408 -0.636003397707479 0.419588006190201 -0.357899004185213 -0.964708930224748 -0.138727620366156 -0.247239389119202 -0.31813634028237 0.247602385607266 0.246716115411515 -0.122694791602739 0.0746620239824547 0.0166829639735371 0.0387587193584067 -0.755958276081474 -0.90003163516526 -0.852957103878254 -0.886298306509559 -0.871854361702761 -0.874391542827813 -0.946494887799122 -0.921187504229059 -0.538763212560632 -0.964708930224748 -0.964708930224748 -0.487230719370784 -0.0951191851108697 -0.459146846070236 -0.298282342471814 -0.0705295669394236 -0.399370993935466 -0.507157645168742 -0.072961754833384 0.0823229741726449 0.467582744556238 0.984916307301281 0.370267351140876 0.163073666559232 1.62514037036049 1.44227296775458 2.46964180571551 -0.054460071968919 0.0976410067214513 0.151310976791678 -0.964708930224748 -0.964708930224748 4.49448815799483 0.20026715798936 1.3988520233331 -0.157478111581414
"Spock2" 6 0.818188173807903 -0.291696144860738 -0.39063274892616 -0.552215813316784 -0.552215813316784 -0.552215813316784 -0.387895514399412 -0.421583025401902 -0.401742451666123 -0.174954362966979 -0.506429890975777 -0.205503789961797 -0.357128948059875 0.479621063732059 -0.440398169427602 -0.371543586139977 -0.22890061201985 -0.552215813316784 -0.42447720529468 -0.552215813316784 -0.403835922862155 -0.232379551108557 -0.240437853535226 -0.304233928368239 0.155876066867793 0.399629199006893 -0.19979447418602 -0.163649996981079 -0.242426349303794 -0.087153348170635 -0.251607127695519 -0.493768038736368 -0.51778758907802 -0.17489351944886 -0.363866483191511 -0.35991339463508 -0.437891920696286 -0.417320063893022 -0.319728006649899 0.493155634294875 0.634279321910227 -0.133730404440664 0.249495360290046 0.173034353418075 0.142220568466564 0.297538951940165 -0.552215813316784 6.23800354022713 0.802708008915143 0.830853763265615 1.54599529684002
"Rnf152" 6 0.421905402446968 -0.217205774518598 -0.233312308112527 -0.0569829539205488 -0.223557993445472 -0.318689376494086 -0.251837461761275 -0.201569025237638 -0.14187099686819 -0.295155231073649 -0.184103733254437 -0.174308631719555 -0.273852980940359 -0.300167993232172 -0.143889781812046 -0.133467934515015 -0.285304139109678 -0.284487357519124 -0.203557038093655 -0.2720705708046 -0.254309384227391 -0.232957328617349 -0.240142260296488 -0.241944433360577 -0.0413524521136951 0.0488237030937709 -0.232596327914677 -0.200637531088267 -0.164042175102941 -0.142976482298856 -0.248156873315187 -0.191571322927279 -0.203308998985843 -0.17915716951045 -0.219977997525583 -0.234806905156322 -0.277539039900007 -0.0308591719189177 -0.0405343930954135 -0.318689376494086 -0.318689376494086 -0.165502689727734 -0.235669932552239 -0.000307397991662448 -0.215356192536951 -0.0117522819364143 -0.318689376494086 6.78283230493382 0.617877079251351 0.182384464130503 1.10309520015871
"Crmp1" 6 1.42183529261625 -0.253559567562175 -0.232447758868404 -0.344629379259576 -0.276948596146338 -0.254686633889136 -0.35514813536299 -0.105254699019158 -0.0998623251952331 -0.285132925856676 -0.31581892916505 -0.251320566084501 -0.144227391498783 -0.214527597476903 -0.591040914935847 -0.627599311913587 -0.540679705263788 -0.538744619230182 -0.319475994340799 -0.541671953235931 -0.527133716555802 -0.171257115274788 -0.202929255971109 -0.252604609848381 0.0391812917015524 -0.0576095160500913 -0.331871370536796 -0.328133201558922 -0.271310863480531 -0.278848336077301 -0.227957323152561 -0.342137883116697 -0.490923518530196 -0.495781760806458 -0.456787048758865 -0.445995282819865 -0.51823446396234 -0.500053870709612 -0.275047374512424 -0.722695875878802 0.252583461986863 0.154320153136103 0.180089069951276 0.457692826111519 -0.37646239189368 -0.347090610532489 3.52983492600671 4.87466841436959 0.00293596272315358 2.25480838245793 0.745692613271807
"Gnao1" 6 1.02820730066123 -0.36362406730166 -0.306553968546501 -0.377458144861412 -0.422929807591269 -0.422929807591269 -0.386310940433763 -0.369573815016722 -0.410232475288802 -0.375187969457905 -0.373192560943074 -0.300024677451466 -0.297039804707178 -0.289645202223521 -0.124353644466723 -0.289884198254549 -0.340779207802315 -0.280670830515548 -0.35382364395265 -0.305716305018524 -0.332496868215977 -0.25613624717425 -0.231975066269337 -0.300767512692029 -0.422929807591269 -0.0682849248694705 -0.263104473167126 -0.212136029202499 -0.14823423999475 -0.14163710318805 -0.152285874105569 -0.182094580705361 -0.10332757567433 -0.272994206196964 -0.197673494384958 -0.233404533876736 -0.239519034868102 -0.154573551415354 -0.0997046424557963 -0.422929807591269 -0.0879316541285683 -0.359087182884149 -0.0126735632961692 0.688935226015679 0.425283616074159 -0.244694553650471 -0.422929807591269 6.36011318805376 1.02498897277631 1.03084047802162 1.39508862501191
"Cntnap5a" 6 0.409996558392355 -0.222393443626812 -0.182110433076174 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.205511987541232 -0.222393443626812 -0.222393443626812 -0.204930763953205 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.207152135881566 -0.198727565627288 -0.222393443626812 -0.222393443626812 -0.2038357812631 -0.222393443626812 -0.205039479362423 -0.222393443626812 -0.222393443626812 -0.207419469170357 -0.211564913576423 -0.222393443626812 -0.216420296013729 -0.208338022931563 -0.222393443626812 -0.165856358504861 -0.222393443626812 -0.222393443626812 -0.222393443626812 -0.222393443626812 0.376453405064254 0.144263833344112 0.0615079394162956 0.202594272313401 -0.222393443626812 6.86468309636246 0.437440956569892 0.0116919337549944 0.580078520488513
"Tmem127" 6 0.662684702604243 -0.851219010582687 -0.779016989991567 -0.435073399453221 0.350796019309545 -0.422455248387741 -0.757069940722696 -0.760258005394095 0.0927228038614311 -0.145346622231859 -0.454144818570868 1.11170285653011 0.971876477685704 0.910672356965897 -0.660850935729709 0.287946460592339 -0.125248897156494 -1.43345044837918 -0.491696457580205 -1.36819871484661 -0.79579607389757 -0.473025335391638 -0.460860849280965 -0.0808734016484905 -2.0599468834507 0.806002130293247 0.979741116778414 0.37423936450716 0.000190522900605338 0.308473664665083 -0.846224620454952 0.112355365042737 0.695863693544351 -0.244956821921213 0.331919027004849 -0.48850070991459 -0.87964104130403 0.280247020598316 -0.310188157188662 1.37673531703859 0.411392566405396 -1.39167203212539 -0.540890541583513 0.91800512197521 0.846936640144473 0.955911912850149 -2.0599468834507 3.7583028132188 1.50589221505262 1.22394889026387 0.0419937808062196
"Fry" 6 1.22846951790855 -0.639511850042832 -0.581251877279352 -0.380672422803831 -0.779570950824717 -0.779570950824717 -0.779570950824717 -0.506149612962985 -0.576999884057126 -0.779570950824717 -0.391959276194927 -0.464740945820071 -0.190886947180168 -0.223754795242633 -0.339581330222257 -0.779570950824717 -0.10732723565677 -0.327171546357063 -0.131550811674579 -0.779570950824717 -0.668313676837622 0.0130457738880888 -0.0983790676104159 -0.326412927876005 -0.779570950824717 -0.229655376182381 0.254706201057648 -0.147761006524202 0.473908830069 0.340711434159534 -0.0665755487731984 0.409223403951527 0.902205979393928 0.872759795303446 0.296406492863458 0.393286818838996 0.208186814497077 0.701642485955528 0.504661082689669 -0.779570950824717 -0.779570950824717 0.0113660066398688 -0.489740882985304 0.0631619059912531 -0.630384735812338 -0.779570950824717 -0.779570950824717 5.22882953663379 0.362802859302799 2.33327486496691 1.49541241305688
"Ccdc106" 6 0.865958780220716 0.532019709413707 -0.0549286135555466 0.0155686356614612 -0.070586661160405 0.143432636524735 -0.19054118525221 0.293330206436352 0.00201012940118498 0.103328458489544 0.0944332223940678 0.707355731999505 0.366280505335352 0.995724910583528 -0.412459296680692 0.104410259010868 -0.314107160748125 -0.477212888894048 -0.243962325354498 -0.253151153105829 -0.26089803770781 -0.279128065742742 -0.297797617674415 -0.356386680626751 -0.535672957461897 -0.535672957461897 -0.248703903194609 -0.34296356767206 -0.322436565294357 -0.32733756812976 -0.292461047154891 -0.286591423066832 -0.365459653669828 -0.459209165503299 -0.313846373955175 -0.419621719179117 -0.311808534579761 -0.307499198103285 -0.535672957461897 -0.535672957461897 -0.535672957461897 -0.535672957461897 -0.490373924793923 -0.383603853438039 -0.263075688707762 -0.535672957461897 -0.535672957461897 6.35493719293718 0.466266891573879 1.1055629035061 0.480915359152765
"Tmem59l" 6 1.49508031340057 1.29773322152991 1.35278720925998 0.115948386873518 1.61150194406105 0.383655517706989 0.00766919037826952 1.02300209506656 0.900713437335999 0.92303453576315 -0.0184351528571036 0.222127500425224 0.38297936509459 -0.0889013098214533 -0.62471559087008 -0.263808101392564 -0.62471559087008 -0.62471559087008 -0.48919000292998 -0.468788235439903 -0.586640587215957 -0.545978285196588 -0.62471559087008 -0.346190207634517 -0.62471559087008 -0.264300388468188 -0.374914519424657 -0.511985471439569 -0.561383013025541 -0.419678420444386 -0.533070318476599 -0.516793140996231 -0.62471559087008 -0.350314057888862 -0.552903635501635 -0.562843813389226 -0.62471559087008 -0.62471559087008 -0.62471559087008 -0.62471559087008 -0.62471559087008 -0.62471559087008 -0.62471559087008 -0.182344998990372 -0.530433004101751 -0.62471559087008 -0.62471559087008 3.5251718545659 -0.0283792928226491 4.04370246417227 0.282902784874972
"Osbpl7" 6 1.11940371772576 -0.15860099210158 0.208245159307331 1.15185509750753 -1.37374756627861 -1.37374756627861 0.728222641940933 -0.248586424492812 -0.417984440377192 0.197071507703632 0.644949333873654 -0.118833271074857 0.93669809751991 0.556804298928228 -0.792127617332769 0.534313692487533 -1.09143423490644 -1.07954154358477 -0.927727903945339 -0.606798327749776 -0.987819644094783 -0.383186972573093 -0.187876394330184 -0.164283920849819 1.07974092021472 0.774281438698945 0.958490151170201 -0.494270025037497 0.118444226521678 0.187014356597625 -0.0200829771415079 0.690761948278204 -0.221422638858605 0.665489335697774 0.645300496973984 -0.302441725336613 0.84989095456541 0.0229013425502097 -0.424715503758972 1.38837661711945 -1.37374756627861 -1.37374756627861 0.121850023986356 0.175831139642141 -0.716423268484121 -1.37374756627861 -1.37374756627861 4.44172687400086 -0.0344915326876 0.0126796790369 -0.589208295658968
"Ptprn2" 6 1.04781302517675 -0.495573150094206 0.33986820146533 -0.687070007379939 0.105638652024507 -0.687070007379939 -0.252908329568999 -0.0448659313261064 -0.327961349120828 -0.342777786415239 0.0212688117794381 0.561520051576687 0.370985168995956 0.460331121935518 1.38071158055501 -0.236135051395903 -0.429075317088884 -0.192253547962546 0.0796354657307668 0.429664790731348 -0.441493899446276 0.247923008514922 0.367498331408006 0.461492222939669 0.640937013047777 -0.687070007379939 -0.289257426262868 -0.687070007379939 -0.440818620367991 -0.336106339496558 -0.493215602599996 -0.391941425671595 -0.587651230247706 -0.469642600073389 -0.565864302541591 -0.295844410307444 -0.525103138271765 -0.12930316612166 -0.687070007379939 -0.687070007379939 -0.687070007379939 -0.687070007379939 -0.565085957623777 -0.552669644610528 -0.0708421517407046 -0.687070007379939 -0.687070007379939 5.60399270627223 0.484897376707707 2.20156114092698 0.541351782367339
"Gsc2" 6 1.3079426354572 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.0192744971261 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.209347528629917 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.172956410202732 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 -0.266049030054576 5.78209660255712 2.44948782233232 -0.0916878941573878 2.39384756211628
"Wscd2" 6 0.710482338801574 -0.28862047070096 -0.25271090802761 -0.313947843353699 -0.313947843353699 -0.313947843353699 -0.264941884779333 -0.269853563679112 -0.313947843353699 -0.313947843353699 -0.30144452479767 -0.282022936427704 -0.243036683748191 -0.157295346682629 -0.313947843353699 -0.313947843353699 -0.207996531410807 -0.214866492927769 -0.236517975715666 -0.110731097169728 -0.313947843353699 -0.212974991623961 -0.243308825781717 -0.164059579927997 -0.313947843353699 -0.0181726758706084 -0.183103235118766 -0.241957433011255 -0.231656195131834 -0.232720733729735 -0.194883453564352 -0.138258015543045 -0.313947843353699 -0.167765599416649 -0.175954598141123 -0.0336072641221626 -0.118157111082479 -0.132566321694363 -0.313947843353699 -0.313947843353699 0.121250337600253 -0.313947843353699 -0.0322643880257737 -0.0137702385894937 0.089099034144467 0.843020899928715 -0.313947843353699 6.71470613515717 0.548490764090624 -0.153424032593929 0.886863406265409
"Dbp" 6 0.583228722652962 0.261832013242044 0.175359246646134 -0.113993867024731 -0.451343323664184 0.0873968900755041 -0.473976281495828 0.110674034264907 -0.28585486621655 -0.324369777623283 0.0172447449091453 -0.078543564748553 0.433945189671564 0.416681240664689 -0.641210501337874 -0.637344696825374 -0.787148577335846 -0.942530823359681 -0.71586891940885 -0.435688643635884 -0.655602069743086 -0.491010002901392 -0.576884902544619 -0.385810653408442 -1.07042321092445 0.351026742763836 -0.231437611626719 -0.105575201945934 -0.506756986097843 -0.591355670874814 -0.516368276719436 -0.529538234437234 -0.565506759242578 -0.548256142447949 -0.231805946068721 -0.0476694168875357 0.156709104419416 0.49068883667197 0.757787969042023 0.800070063380985 -1.07042321092445 -0.431755306811876 -0.0765896197756459 -0.161238383437755 -0.226608888652213 0.314772856344319 3.39545916046491 5.06453884274585 0.756440064915885 0.0630369564168037 0.671597658856373
"Pcdh9" 6 0.823207983904151 0.183018421201314 -0.247314129269057 0.528827758891459 -0.240403906872135 -0.219545870770047 -0.532946464576966 -0.423475416840551 -0.47813512966303 -0.201173426290356 -0.100439184747519 0.81258132407222 0.965581086712268 0.979994530190092 -0.678708645395468 -0.414360659047529 -0.848037850841514 -1.18800046458963 -0.525401530212693 -1.17829519919468 -1.07018008550576 -0.60892555773827 -0.501753652002283 -0.350480691432427 -0.368594905910879 -0.185184377877594 0.11327283692223 0.564740304015342 0.48166582723238 0.643252183074541 0.395228556629459 0.2284034404624 0.307543252991216 0.463730475918513 0.450948640501191 0.701006465428339 1.16507906209401 1.11391620359212 -0.216614955983544 0.770696894978074 -1.18443077682564 -1.21544166830202 -0.420360986999943 -0.888263112299609 -1.11125214455457 -1.4335365932885 -1.4335365932885 4.83361916038635 0.591936097295404 0.755704174155949 0.390839299671695
"Lin7a" 6 0.712971301052531 -0.525207489171194 -0.600511394360752 -0.676400624182908 -0.714781805777715 -0.786765909473791 -0.761445050505358 -0.661222813961924 -0.678425970965633 -0.64762432429807 -0.58249596868974 -0.338689432901993 -0.379959940488194 -0.226835914555904 0.263007963275746 -0.31457218093931 -0.169130731485297 -0.295463048768357 -0.118538981658711 0.0621138024196589 -0.150629602141448 0.0361254025031966 0.0141272940739234 -0.0936830801805019 0.34266079101384 0.0634756027531446 0.473165296209465 0.616398343574007 0.344878970852823 0.847996438690631 0.559923033418519 0.487221025060989 0.211526008886955 0.650063022875276 0.129337940701201 0.0427664131015996 -0.0313162563582295 -0.138542776605474 -0.23711106052741 -0.491616060989265 -0.585708337106585 -0.548025427131091 -0.32384694907034 -0.595185712062241 -0.715591180388122 -0.353652399281038 -0.786765909473791 6.17017696025133 0.444974189252105 0.15293647398309 0.903900059550356
"Cc2d2a" 6 1.68644948113523 -0.427392663490056 0.287827711199711 -0.567121633436246 -0.517573463492235 -1.02485179354063 -0.738784897858304 -0.262377125243361 -0.513191688770379 0.0833881351378626 0.573943597851276 0.454180849523979 1.88899798474366 0.720857001891671 -0.0143029587610589 -1.21390913908984 -0.591313395465038 -0.702214768569615 0.180190081454099 0.402432805750699 -0.772439392340119 -0.134621684659065 -0.0620125034329399 0.199315744186681 0.0252171016813694 0.429515423927029 -0.165277986827281 -0.305556499354274 -0.48801045795142 -0.181312912787908 -0.0877127166811063 -0.107564558199846 -0.742177723805962 -0.930986369785342 -0.342459514748393 -0.433751045444421 0.105893379436876 -0.79588348325511 0.463037163321674 -1.86191942787269 0.554882915453344 -0.607555328487918 -0.508142263844102 1.37261965955476 2.05091821445974 -1.86191942787269 -1.86191942787269 2.66642823256846 2.50266246755472 0.749265854983875 1.42623244712331
"B3galt2" 6 0.981356486989825 -0.382130280061156 -0.382130280061156 -0.382130280061156 -0.382130280061156 -0.382130280061156 -0.382130280061156 -0.382130280061156 -0.363963894085814 -0.382130280061156 -0.382130280061156 -0.358214720696826 -0.346222680806661 -0.382130280061156 -0.337200801092926 -0.382130280061156 -0.367781503201455 -0.382130280061156 -0.361280142726256 -0.382130280061156 -0.362558507637302 -0.322312904440535 -0.382130280061156 -0.369644629304847 -0.382130280061156 -0.27922445264982 -0.305751966572115 -0.357618698948419 -0.366945186909244 -0.356253319810919 -0.382130280061156 -0.312052725522373 -0.311212398394447 -0.283765423988642 -0.329187867717699 -0.281617852983478 -0.355407372911181 -0.333659771717494 -0.190918563916791 0.397247321815203 0.173314006089816 -0.382130280061156 -0.0192115750317335 0.049063155094265 0.449497577804237 0.701060997729468 3.11417546321645 5.61391577315994 0.871347133666707 0.345879666831971 1.07136413970874
